SampleID	phylum_Actinobacteria	phylum_Bacteroidetes	phylum_Firmicutes	phylum_Proteobacteria	phylum_Verrucomicrobia	phylum_unclassified_Bacteria	class_Actinobacteria	class_Bacilli	class_Bacteroidia	class_Betaproteobacteria	class_Clostridia	class_Deltaproteobacteria	class_Erysipelotrichia	class_Gammaproteobacteria	class_Negativicutes	class_Verrucomicrobiae	class_unclassified_Bacteria	class_unclassified_Firmicutes	order_Bacteroidales	order_Burkholderiales	order_Clostridiales	order_Coriobacteriales	order_Desulfovibrionales	order_Enterobacteriales	order_Erysipelotrichales	order_Lactobacillales	order_Selenomonadales	order_Verrucomicrobiales	order_unclassified_Bacteria	order_unclassified_Firmicutes	family_Acidaminococcaceae	family_Bacteroidaceae	family_Clostridiaceae.1	family_Clostridiales_Incertae.Sedis.XIII	family_Coriobacteriaceae	family_Desulfovibrionaceae	family_Enterobacteriaceae	family_Erysipelotrichaceae	family_Lachnospiraceae	family_Peptostreptococcaceae	family_Porphyromonadaceae	family_Prevotellaceae	family_Rikenellaceae	family_Ruminococcaceae	family_Streptococcaceae	family_Sutterellaceae	family_Veillonellaceae	family_Verrucomicrobiaceae	family_unclassified_Bacteria	family_unclassified_Clostridiales	family_unclassified_Firmicutes	genus_Akkermansia	genus_Alistipes	genus_Anaerotruncus	genus_Anaerovorax	genus_Bacteroides	genus_Barnesiella	genus_Bilophila	genus_Blautia	genus_Butyricicoccus	genus_Butyricimonas	genus_Clostridium.IV	genus_Clostridium.XI	genus_Clostridium.XVIII	genus_Clostridium.XlVa	genus_Clostridium.XlVb	genus_Clostridium.sensu.stricto	genus_Collinsella	genus_Coprococcus	genus_Dorea	genus_Eggerthella	genus_Erysipelotrichaceae_incertae_sedis	genus_Faecalibacterium	genus_Flavonifractor	genus_Holdemania	genus_Lachnospiracea_incertae_sedis	genus_Odoribacter	genus_Oscillibacter	genus_Parabacteroides	genus_Parasutterella	genus_Phascolarctobacterium	genus_Prevotella	genus_Pseudoflavonifractor	genus_Roseburia	genus_Ruminococcus	genus_Streptococcus	genus_Veillonella	genus_unclassified_Bacteria	genus_unclassified_Clostridiales	genus_unclassified_Clostridiales_Incertae.Sedis.XIII	genus_unclassified_Coriobacteriaceae	genus_unclassified_Erysipelotrichaceae	genus_unclassified_Firmicutes	genus_unclassified_Lachnospiraceae	genus_unclassified_Porphyromonadaceae	genus_unclassified_Ruminococcaceae
ZKVR426-2015	0.003832547	0.525550314	0.452535377	0.005797956	0.002063679	0.009335692	0.003832547	9.83E-05	0.525353774	0.003439465	0.438875786	0.000196541	0.003046384	0	0.010023585	0.001965409	0.009335692	0.000491352	0.525353774	0.003439465	0.438875786	0.003832547	0.000196541	0	0.003046384	9.83E-05	0.010023585	0.001965409	0.009335692	0.000491352	0.010023585	0.394261006	0	0.000491352	0.003832547	0.000196541	0	0.003046384	0.224547956	0.000393082	0.022209119	0.088738208	0.019457547	0.201257862	9.83E-05	0.003439465	0	0.001965409	0.009335692	0.011890723	0.000491352	0.001965409	0.019457547	9.83E-05	0.000196541	0.394261006	0.008352987	9.83E-05	0.016411164	0.001277516	0.000589623	0.090605346	0.000393082	0	0.001277516	0.001867138	0	0.003242925	0	0.001768868	9.83E-05	0	0.057095126	0.001670597	0	0.168042453	0.00216195	0.007173742	0.009827044	0.003439465	0.010023585	9.83E-05	0	9.83E-05	0.005699686	9.83E-05	0	0.009335692	0.011890723	0.000294811	0.000393082	0.003046384	0.000491352	0.035082547	0.001277516	0.037637579
ZKVR426-2021	0.001289839	0.434717484	0.506511609	0.012898394	0.022114504	0.017953732	0.001289839	0.000249646	0.43442623	0.00355746	0.48739286	0.000832154	0.009819422	0.001289839	0.007052509	0.022114504	0.017953732	0.001997171	0.43442623	0.00355746	0.487351252	0.001289839	0.000769743	0.001289839	0.009819422	0.000249646	0.007052509	0.022114504	0.017953732	0.001997171	0.007031705	0.332175252	2.08E-05	0.000728135	0.001289839	0.000769743	0.001289839	0.009819422	0.173566614	0.000499293	0.054277274	0.013293667	0.028522094	0.278376467	0.000249646	0.002475659	2.08E-05	0.022114504	0.017953732	0.033827078	0.001997171	0.022114504	0.028522094	0.000312058	0.000353666	0.332175252	0.027981193	0.000312058	0.014000999	0.000104019	0.001352251	0.047287176	0.000499293	0.000145627	0.003432637	0.001373055	2.08E-05	0.000728135	4.16E-05	0.001622701	6.24E-05	6.24E-05	0.130669052	0.000145627	0.000187235	0.099775318	0.006157943	0.008841641	0.00694849	0.002454856	0.007031705	0	0.000145627	0.005242573	0.005700258	0.000124823	2.08E-05	0.017953732	0.033827078	0.00037447	0.000249646	0.009403345	0.001997171	0.048077723	0.011837397	0.085171008
ZKVR426-2022	0.001433958	0.437038611	0.50593942	0.016109901	0.004585126	0.031901145	0.001433958	7.08E-05	0.436525218	0.004213359	0.485403721	0.000336361	0.012905624	0.000194735	0.006904243	0.004585126	0.031901145	0.000655018	0.436525218	0.004213359	0.485332908	0.001380849	0.000300954	0.000194735	0.012905624	7.08E-05	0.006904243	0.004585126	0.031901145	0.000655018	0.00688654	0.298050879	0	0.00044258	0.001380849	0.000300954	0.000194735	0.012905624	0.178837609	0.000230141	0.083930816	0.003947811	0.0444173	0.282029494	7.08E-05	0.003345903	1.77E-05	0.004585126	0.031901145	0.023562944	0.000655018	0.004585126	0.0444173	0.000177032	0.000212438	0.298050879	0.05086126	0.000106219	0.014941491	3.54E-05	0.00127463	0.053888505	0.000230141	0.000177032	0.003257387	0.001894241	0	0.000743534	0	0.001079894	5.31E-05	0.000159329	0.11515924	0.000159329	8.85E-05	0.108166481	0.006355445	0.00894011	0.007258307	0.003328199	0.00688654	1.77E-05	5.31E-05	0.005098518	0.008373608	1.77E-05	1.77E-05	0.031901145	0.023562944	0.000230141	0.000371767	0.012463045	0.000655018	0.044399596	0.018181174	0.09522545
ZKVR426-2023	0.002302346	0.457667246	0.512923545	0.002389227	0.005560382	0.01876629	0.002302346	0.000238923	0.457493484	0.001107732	0.497567333	0.000304083	0.006038228	0.000260643	0.00714596	0.005560382	0.01876629	0.001933102	0.457493484	0.001107732	0.497502172	0.002302346	0.000304083	0.000260643	0.006038228	0.000238923	0.00714596	0.005560382	0.01876629	0.001933102	0.00714596	0.367549957	0	0.000325804	0.002302346	0.000304083	0.000260643	0.006038228	0.205299739	0.000803649	0.054344049	0.003496959	0.026737619	0.271242398	0.000238923	0.000521286	0	0.005560382	0.01876629	0.019417897	0.001933102	0.005560382	0.026737619	0.000130321	0.000195482	0.367549957	0.038140747	0.000173762	0.018874891	0.000977411	0.001107732	0.017332754	0.000803649	0.000173762	0.003301477	0.001650738	0	0.001607298	0	0.003670721	2.17E-05	0.000108601	0.085860122	0.000760209	6.52E-05	0.117788879	0.004344049	0.009665508	0.007710686	0.000521286	0.00714596	0	8.69E-05	0.005408341	0.009470026	6.52E-05	0	0.01876629	0.019417897	0.000130321	0.000282363	0.005668983	0.001933102	0.054561251	0.003040834	0.146937446
ZKVR426-2024	0.003487166	0.439501931	0.500127579	0.002330447	0.012604828	0.03954956	0.003487166	0.000153095	0.439195741	0.001462908	0.469236396	0.000527327	0.0214163	1.70E-05	0.008624356	0.012604828	0.03954956	0.000697433	0.439195741	0.001462908	0.469168354	0.003487166	0.000510317	1.70E-05	0.0214163	0.000153095	0.008624356	0.012604828	0.03954956	0.000697433	0.008624356	0.267780292	3.40E-05	0.000476296	0.003487166	0.000510317	1.70E-05	0.0214163	0.210743872	0.00120775	0.094833892	0.002806743	0.069658258	0.233146784	0.000153095	0.000816507	0	0.012604828	0.03954956	0.023355504	0.000697433	0.012604828	0.069658258	0.000238148	0.000221137	0.267780292	0.070797966	0.000153095	0.016091993	0.000357222	0.000680423	0.010376444	0.00120775	0.000408254	0.001241771	0.001156718	3.40E-05	0.002908806	0	0.002194363	0	0.000119074	0.037797472	0.000629391	6.80E-05	0.151683195	0.004371715	0.011720278	0.015275486	0.000816507	0.008624356	1.70E-05	0.000170106	0.000357222	0.01570075	0.000136085	0	0.03954956	0.023355504	0.000255158	0.000272169	0.020803919	0.000697433	0.037984588	0.003708303	0.156156973
ZKVR426-2025	0.005385488	0.154903628	0.801209373	0.003117914	0.005291005	0.025651927	0.005385488	0.000188964	0.15457294	0.001842404	0.777777778	0.000519652	0.012377173	4.72E-05	0.008125472	0.005291005	0.025651927	0.002739985	0.15457294	0.001842404	0.777588813	0.005385488	0.000472411	0	0.012377173	0.000188964	0.008125472	0.005291005	0.025651927	0.002739985	0.008125472	0.070342026	4.72E-05	0.000566893	0.005385488	0.000472411	0	0.012377173	0.29095805	0.000472411	0.042422525	0.008361678	0.032549131	0.309098639	0.000188964	0.001228269	0	0.005291005	0.025651927	0.176398337	0.002739985	0.005291005	0.032549131	0.000708617	0.000330688	0.070342026	0.026218821	0.000188964	0.00675548	0.000141723	0.001558957	0.014030612	0.000472411	0.000188964	0.002409297	0.001747921	4.72E-05	0.003590325	0	0.001322751	9.45E-05	0.000141723	0.092356387	0.001322751	0	0.222883598	0.002409297	0.031368103	0.00973167	0.001228269	0.008125472	9.45E-05	0.000330688	0.003070673	0.006802721	0.000188964	0	0.025651927	0.176398337	0.000236206	0.000944822	0.012046485	0.002739985	0.05276833	0.002503779	0.162037037
ZKFV71L-01	0.003147345	0.35360264	0.516195074	0.016042291	0.001252826	0.108690338	0.003147345	0.001863961	0.348896902	0.008922569	0.49071075	0.001680621	0.011611563	0.001100043	0.005836338	0.001252826	0.108690338	0.006172462	0.348896902	0.008922569	0.489977388	0.002933447	0.001680621	3.06E-05	0.011611563	0.001802848	0.005836338	0.001252826	0.108690338	0.006172462	0.004919636	0.247754079	0.003208458	0.00149728	0.002933447	0.001680621	3.06E-05	0.011611563	0.211330441	0.000611135	0.077033551	0	0.023498136	0.214538899	0.001680621	0.008464218	0.000916702	0.001252826	0.108690338	0.05818004	0.006172462	0.001252826	0.023498136	9.17E-05	0.000977816	0.247723523	0.008861456	0.000122227	0.013842205	0.002475096	0.002261199	0.001252826	0.000611135	0.001252826	0.000366681	0.000977816	0.003208458	0.000488908	0.001680621	0.003697366	0.001008373	0.000213897	0.070372181	0.000458351	0	0.074650125	0.003666809	0.019770213	0.011886573	0.008464218	0	0	0.000977816	0.0054391	0.035506936	0.001680621	0.000916702	0.108690338	0.05818004	0.000519465	0.001283383	0.009869828	0.006172462	0.11064597	0.050357514	0.083419911
ZKFV71L-02	0.005040731	0.436766343	0.411935843	0.02286354	0.005812336	0.117511637	0.005040731	0.00282711	0.436108581	0.019441915	0.391912062	0.000170765	0.005451832	0.003105394	0.005344313	0.005812336	0.117511637	0.006400526	0.436108581	0.019441915	0.391798219	0.003560767	0.000170765	5.69E-05	0.005451832	0.002789162	0.005344313	0.005812336	0.117511637	0.006400526	0.003453248	0.26053051	0.000271959	0.000676735	0.003560767	0.000170765	5.69E-05	0.005451832	0.200503441	0.000771605	0.131280358	0	0.041413681	0.15941864	0.002700617	0.01798725	0.001891065	0.005812336	0.117511637	0.028998431	0.006400526	0.005812336	0.041413681	0.000107519	0.000347855	0.26053051	0.007867841	4.43E-05	0.018189638	0.002884032	0.003598715	0.000221362	0.000771605	1.90E-05	0.00034153	0.00050597	0.000271959	0.00146099	0.00239071	0.00274489	0.000689385	5.69E-05	0.08500936	0.000284608	2.53E-05	0.086735985	0.00266267	0.010030864	0.005761739	0.01798725	0	0	0.000202388	0.005534052	0.015014673	0.002700617	0.001891065	0.117511637	0.028998431	0.000322556	0.001214329	0.003326756	0.006400526	0.084048017	0.111389395	0.045613236
ZKFV71L-04_2	0.004231082	0.382153512	0.548331977	0.018714402	0.024328723	0.021914836	0.004231082	0.001030648	0.382099268	0.008923244	0.501979929	0.000135612	0.018497423	0.001600217	0.003200434	0.024328723	0.021914836	0.023623542	0.382099268	0.008923244	0.501898563	0.004041226	0.000135612	0	0.018497423	0.001030648	0.003200434	0.024328723	0.021914836	0.023623542	0.002739354	0.290832655	0.000216979	0.001573095	0.004041226	0.000135612	0	0.018497423	0.256414429	0.000216979	0.064632493	8.14E-05	0.024165989	0.21857879	0.001003526	0.008624898	0.000461079	0.024328723	0.021914836	0.02465419	0.023623542	0.024328723	0.024165989	0.000271223	0.001464605	0.290805533	0.000108489	0	0.016653106	0.001573095	0.005234608	0.044372118	0.000216979	0.001274749	0.001979929	0.000759425	0.000216979	0.000786547	0.032221318	0.00339029	0.001790073	0.000678058	0.054868457	0.000271223	0	0.09240575	0.001654462	0.010523461	0.00981828	0.008624898	0	8.14E-05	0.000216979	0.004827773	0.02313534	0.001003526	0.000461079	0.021914836	0.02465419	0.000108489	0.00116626	0.015378356	0.023623542	0.104068348	0.047816653	0.083238405
ZKFV71L-05	0.005561694	0.338940547	0.536529652	0.036871051	0.039689141	0.040843689	0.005561694	0.003476059	0.338903303	0.013866991	0.494667974	0.000670383	0.009360529	0.00074487	0.004208514	0.039689141	0.040843689	0.024816576	0.338903303	0.013866991	0.494568658	0.005201673	0.000670383	7.45E-05	0.009360529	0.003426401	0.004208514	0.039689141	0.040843689	0.024816576	0.003761592	0.247346402	0.005549279	0.000682797	0.005201673	0.000670383	7.45E-05	0.009360529	0.206763417	0.001005574	0.059750965	0	0.030713461	0.254236446	0.003327085	0.013420069	0.000446922	0.039689141	0.040843689	0.024754503	0.024816576	0.039689141	0.030713461	0.000223461	0.000310362	0.247234671	0	0.000297948	0.013854577	0.003513302	0.001688371	0.035617187	0.001005574	0.00049658	0.000670383	0.000757284	0.005549279	0.001477325	0.026368388	0.002197366	0.001216621	0.000571067	0.118421869	0.000931087	2.48E-05	0.065771995	0.003289841	0.012240692	0.017603754	0.013420069	0	0	0.000844186	0.007349381	0.021576393	0.003252598	0.000434507	0.040843689	0.024754503	0.000372435	0.002073221	0.007858375	0.024816576	0.089794044	0.037168999	0.060644809
ZKFV71L-07	0.00260783	0.378514643	0.569850326	0.007855099	0.001675333	0.039338718	0.00260783	0.002323339	0.378498838	0.006005911	0.55022048	6.32E-05	0.00562659	0.000142245	0.003334861	0.001675333	0.039338718	0.008345055	0.378498838	0.005990106	0.55006243	0.00257622	6.32E-05	4.74E-05	0.00562659	0.002323339	0.003334861	0.001675333	0.039338718	0.008345055	0.00254461	0.323734412	0.00018966	0.00025288	0.00257622	6.32E-05	4.74E-05	0.00562659	0.272731583	1.58E-05	0.033111536	9.48E-05	0.020024972	0.261288742	0.002212704	0.005421125	0.000790251	0.001675333	0.039338718	0.015488929	0.008345055	0.001675333	0.020024972	0.000410931	0.00022127	0.323686997	3.16E-05	1.58E-05	0.02193738	0.001896603	0.002117874	0.014319356	1.58E-05	0.000426736	0.001675333	0.000426736	0.00018966	0.001058937	0.029081254	0.002513	0.000553176	3.16E-05	0.142071407	0.000284491	4.74E-05	0.075516429	0.001691138	0.011869577	0.013940036	0.0053421	1.58E-05	3.16E-05	0.000663811	0.008408276	0.005879471	0.002212704	0.000774446	0.039338718	0.015488929	3.16E-05	0.000648006	0.004994389	0.008345055	0.133173176	0.015330878	0.083608604
ZKFV71L-09	0.005282784	0.12150404	0.769484152	0.035239279	0.012989434	0.055065258	0.005282784	0.001056557	0.121441889	0.004350528	0.729521442	0.000559354	0.016532007	0.000372902	0.001740211	0.012989434	0.055065258	0.020633934	0.121441889	0.004350528	0.729397141	0.005282784	0.000559354	0.000372902	0.016532007	0.001056557	0.001740211	0.012989434	0.055065258	0.020633934	0.001740211	0.06761964	0.002796768	0.000683654	0.005282784	0.000559354	0.000372902	0.016532007	0.349533872	0.000124301	0.038160348	6.22E-05	0.01535115	0.347110006	0.001056557	0.003853325	0	0.012989434	0.055065258	0.029086389	0.020633934	0.012989434	0.01535115	0.000124301	0.000621504	0.067557489	0	6.22E-05	0.01224363	0.000994406	0.001118707	0.007582349	0.000124301	0.000435053	0.000932256	0.000124301	0.002796768	0.002113114	0.124487259	0.000435053	0.000994406	0.000372902	0.190677439	0.000559354	6.22E-05	0.070229956	0.000559354	0.027035426	0.018645121	0.003853325	0	0	0.000683654	0.006525792	0	0.001056557	0	0.055065258	0.029086389	6.22E-05	0.001180858	0.015661902	0.020633934	0.134555625	0.017837166	0.118707272
ZKFV71L-12	0.002725621	0.354633555	0.580836789	0.012067279	0.00102502	0.048036155	0.002725621	0.001397754	0.354540372	0.005660905	0.564995574	6.99E-05	0.004263151	0.00011648	0.004426222	0.00102502	0.048036155	0.005754088	0.354540372	0.005660905	0.564948982	0.002702325	6.99E-05	2.33E-05	0.004263151	0.001304571	0.004426222	0.00102502	0.048036155	0.005754088	0.004053487	0.269789871	0.007501281	0.000372734	0.002702325	6.99E-05	2.33E-05	0.004263151	0.335857056	0.000302847	0.064739319	0	0.019615152	0.212924568	0.001234683	0.005078507	0.000372734	0.00102502	0.048036155	0.00785072	0.005754088	0.00102502	0.019615152	0.000139775	0.000302847	0.269789871	0	0	0.018823091	0.000232959	0.001444346	0.014117318	0.000302847	0.000605694	0.000535806	0.000209663	0.007501281	0.001700601	0.045869636	0.002679029	0.000349439	0.00011648	0.118017053	0.000279551	6.99E-05	0.08498346	0.002073336	0.012253646	0.013465033	0.005078507	0	0	0.000535806	0.03037786	0.009341658	0.001234683	0.000372734	0.048036155	0.00785072	6.99E-05	0.000442622	0.003261427	0.005754088	0.152378512	0.047756604	0.057936915
ZKFV71L-2011	0.00274407	0.357216903	0.533630099	0.035855845	0.000792731	0.068540765	0.00274407	0.001524483	0.357094945	0.004756388	0.50271358	0.000121959	0.010244527	6.10E-05	0.002622111	0.000792731	0.068540765	0.016525398	0.357094945	0.004756388	0.502591621	0.00268309	0.000121959	6.10E-05	0.010244527	0.001524483	0.002622111	0.000792731	0.068540765	0.016525398	0.002622111	0.259588999	0.004024636	0.000792731	0.00268309	0.000121959	6.10E-05	0.010244527	0.261723276	0.000182938	0.070431124	0	0.026769925	0.21050064	0.001402525	0.004451491	0	0.000792731	0.068540765	0.025062504	0.016525398	0.000792731	0.026769925	6.10E-05	0.000609793	0.259588999	0.000365876	0	0.012439783	0.000731752	0.001646442	0.004329532	0.000182938	0.000792731	0.000243917	0.000487835	0.004024636	0.000975669	0.042868468	0.000792731	0.000304897	0	0.098359656	0.000243917	0	0.060491493	0.002317214	0.019696323	0.040246356	0.004451491	0	0	0.000609793	0.004756388	0	0.001402525	0	0.068540765	0.025062504	0.000182938	0.001341545	0.009390817	0.016525398	0.139520702	0.025855235	0.086346728
ZKFV71L-2012	0.003585398	0.275554107	0.637222947	0.038722295	0.004563233	0.039308996	0.003585398	0.001629726	0.275423729	0.007692308	0.610495437	0.000195567	0.006453716	0.00065189	0.005084746	0.004563233	0.039308996	0.013559322	0.275423729	0.007692308	0.610365059	0.00345502	0.000195567	0.000260756	0.006453716	0.001629726	0.005084746	0.004563233	0.039308996	0.013559322	0.00482399	0.171382008	0	0.000195567	0.00345502	0.000195567	0.000260756	0.006453716	0.260039113	0.000195567	0.08285528	0.000195567	0.020208605	0.333311604	0.001564537	0.007431551	0.000260756	0.004563233	0.039308996	0.01642764	0.013559322	0.004563233	0.020208605	0.000195567	0.000130378	0.171382008	0.000195567	6.52E-05	0.01166884	0.000847458	0.001043025	0.002151239	0.000195567	0.00065189	0.000977836	0.000195567	0	0.001955671	0.059973924	0.001238592	0.000521512	6.52E-05	0.188135593	0.000130378	0	0.070469361	0.001173403	0.027118644	0.034093872	0.007105606	0	0	0.000130378	0.007692308	0	0.001564537	0.000260756	0.039308996	0.01642764	6.52E-05	0.00065189	0.005736636	0.013559322	0.107757497	0.046349413	0.114341591
ZKFV71L-2013	0.001167582	0.337431319	0.562534341	0.048008242	0.000686813	0.049656593	0.001167582	0.002953297	0.336504121	0.00676511	0.536538462	0.000103022	0.009065934	3.43E-05	0.003605769	0.000686813	0.049656593	0.010370879	0.336504121	0.00676511	0.536538462	0.001098901	0.000103022	3.43E-05	0.009065934	0.002953297	0.003605769	0.000686813	0.049656593	0.010370879	0.003468407	0.237568681	0.003399725	0.00051511	0.001098901	0.000103022	3.43E-05	0.009065934	0.298042582	0.000171703	0.071565934	0.000103022	0.02709478	0.215899725	0.002747253	0.006284341	0.000137363	0.000686813	0.049656593	0.018303571	0.010370879	0.000686813	0.02709478	0.000137363	0.00051511	0.237568681	0	0	0.012912088	0.000446429	0.001407967	0.003777473	0.000171703	0.000274725	0.001373626	0.000309066	0.003399725	0.000549451	0.044883242	0.001270604	0.000137363	0.000137363	0.128331044	0.000206044	6.87E-05	0.060370879	0.002026099	0.019333791	0.039491758	0.006181319	3.43E-05	0.000103022	0.000206044	0.006730769	6.87E-05	0.002747253	0.000137363	0.049656593	0.018303571	0	0.000274725	0.00831044	0.010370879	0.170192308	0.02864011	0.063289835
ZKFV71L-2014	0.004480075	0.303395426	0.607451073	0.011388823	0.002805942	0.069959915	0.004480075	0.001344023	0.303088894	0.000754539	0.56437161	0.00037727	0.034142891	2.36E-05	0.002357934	0.002805942	0.069959915	0.005234614	0.303088894	0.000754539	0.564230134	0.004456496	0.00037727	2.36E-05	0.034142891	0.001344023	0.002357934	0.002805942	0.069959915	0.005234614	0.002240038	0.242607876	0.000212214	0.000212214	0.004456496	0.00037727	2.36E-05	0.034142891	0.332044329	0	0.036052818	0.000117897	0.023767979	0.202640887	0.001273285	0.000754539	0.000117897	0.002805942	0.069959915	0.029049752	0.005234614	0.002805942	0.023767979	0.000165055	0.000165055	0.242513558	0	4.72E-05	0.025654327	0.000896015	0.000660222	0.001108229	0	0.001532657	0.000660222	0.000448008	0.000212214	0.001674133	0.045908984	0.001839189	0.001603395	0.001226126	0.101980665	0.000660222	0	0.082834237	0.001532657	0.022848385	0.027281302	0.000754539	0	0.000117897	0.00073096	0.005258194	0.00037727	0.001273285	0.000117897	0.069959915	0.029049752	2.36E-05	0.000896015	0.031313369	0.005234614	0.16944117	0.006578637	0.07375619
ZKFV71L-2015	0.003555851	0.23444908	0.700514413	0.010466053	0.000201498	0.050220463	0.003555851	0.001126019	0.234354258	0.003828466	0.683398919	2.37E-05	0.010027499	2.37E-05	0.002429831	0.000201498	0.050220463	0.003532145	0.234354258	0.003828466	0.683363361	0.003508439	2.37E-05	0	0.010027499	0.001126019	0.002429831	0.000201498	0.050220463	0.003532145	0.00221648	0.152498578	0.014721221	0.000343732	0.003508439	2.37E-05	0	0.010027499	0.419519249	8.30E-05	0.067252987	4.74E-05	0.014436753	0.229245686	0.001066755	0.003603262	0.000213351	0.000201498	0.050220463	0.019225299	0.003532145	0.000201498	0.014436753	0.000213351	0.000296321	0.152415608	0	0	0.050801252	0.002986914	0.000888963	0.002643182	8.30E-05	0.000699317	0.001256401	0.000260762	0.014721221	0.001920159	0.066375877	0.002453537	0.000355585	2.37E-05	0.128567703	0.000225204	1.19E-05	0.090128959	0.000616347	0.010940167	0.016854732	0.003603262	0	4.74E-05	0.000272615	0.003864024	0.003946994	0.001066755	0.000189645	0.050220463	0.019225299	4.74E-05	0.000853404	0.008913332	0.003532145	0.204354732	0.048892945	0.079342879
ZKFV71L-2023	0.002037937	0.453440978	0.483931651	0.033704342	0.000862204	0.02469039	0.002037937	0.002116319	0.453440978	0.008778805	0.462219784	7.84E-05	0.008465277	0.000235147	0.007367926	0.000862204	0.02469039	0.003762345	0.453440978	0.008778805	0.462219784	0.001959555	7.84E-05	0	0.008465277	0.002116319	0.007367926	0.000862204	0.02469039	0.003762345	0.006897633	0.356482207	0	0.000470293	0.001959555	7.84E-05	0	0.008465277	0.220645869	0	0.062078696	0	0.034017871	0.228875999	0.002116319	0.007759837	0.000470293	0.000862204	0.02469039	0.01214924	0.003762345	0.000862204	0.034017871	0	0.000235147	0.356482207	7.84E-05	0	0.019909077	0.001254115	0.001175733	0.000235147	0	0.000548675	0.001646026	0.000470293	0	0.001410879	0.005878664	0.001254115	0.000156764	7.84E-05	0.115848879	0.000548675	0	0.060197523	0.002037937	0.014030412	0.024533626	0.007759837	0	0	0.00070544	0.001646026	0.018419815	0.002116319	0.000470293	0.02469039	0.01214924	0.000235147	0.000235147	0.007603073	0.003762345	0.129644145	0.034253018	0.077755134
ZKFV71L-6011	0.000937271	0.774620519	0.171132041	0.011201536	0.001303036	9.14E-05	0.000937271	9.14E-05	0.774620519	0.005623628	0.141367959	9.14E-05	0.000342904	0	0.029329737	0.001303036	9.14E-05	0	0.774620519	0.005623628	0.141367959	0.000914411	9.14E-05	0	0.000342904	9.14E-05	0.029329737	0.001303036	9.14E-05	0	0.029284016	0.747782553	6.86E-05	0	0.000914411	9.14E-05	0	0.000342904	0.132589612	0	0.022723116	0.001965984	0.002148866	0.008664045	6.86E-05	0.005623628	4.57E-05	0.001303036	9.14E-05	4.57E-05	0	0.001303036	0.002148866	0.000160022	0	0.747782553	6.86E-05	9.14E-05	0.022654535	0.002651792	0.000388625	0.000205743	0	0.000137162	0.034793343	0.00162308	6.86E-05	0.000457206	0.001600219	0.003543343	0.000228603	9.14E-05	0.000228603	0.000571507	4.57E-05	0.014630578	0	0.002011704	0.022265911	0	0.029284016	0.001874543	9.14E-05	0.012047366	2.29E-05	6.86E-05	2.29E-05	9.14E-05	4.57E-05	0	0.000205743	6.86E-05	0	0.041628566	0	0.002720373
ZKFV71L-6021	0.003220612	0.389425658	0.533548041	0.033190195	0.002907497	0.037305421	0.003220612	0.000447307	0.389246735	0.003578458	0.512792986	8.95E-05	0.008588298	0	0.00559134	0.002907497	0.037305421	0.006128109	0.389246735	0.003578458	0.512703525	0.00308642	8.95E-05	0	0.008588298	0.000447307	0.00559134	0.002907497	0.037305421	0.006128109	0.005412417	0.318393272	0.001789229	0.000313115	0.00308642	8.95E-05	0	0.008588298	0.310654858	8.95E-05	0.044283414	0	0.025675434	0.192476293	0.000447307	0.003220612	0.000178923	0.002907497	0.037305421	0.007201646	0.006128109	0.002907497	0.025675434	0	0.000268384	0.318393272	0	4.47E-05	0.021783861	0.00125246	0.001341922	0.015924137	8.95E-05	0.000581499	0.000492038	0.000313115	0.001789229	0.001610306	0.019457864	0.003488996	0.000715692	8.95E-05	0.10359635	0.000223654	0	0.116478798	0.001655037	0.013240293	0.024020397	0.003220612	0	0	0.00062623	0.009661836	0.018965826	0.000447307	0.000178923	0.037305421	0.007201646	4.47E-05	0.000492038	0.007693684	0.006128109	0.13897835	0.017266058	0.038423689
